OrderId,CustomerId,OfferName,MobileData,MobileVoice,Text,Overusage_100MB,TV,Landline,Price,Duration,Complained,TicketTitle,Description,Status,OrderDate,TicketLastUpdate,Fulfilled,OrderType
d2ff21ed-8a98-4100-9054-0d6efc50cf5e,398053940,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/10/2024,3/10/2024,1,pre
5a498eeb-5500-4a11-959d-235a2d7632b7,317780902,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/3/2024,3/4/2024,1,pre
141179c9-b998-40e6-8e00-e4465c4fcff4,62397143,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/5/2024,4/5/2024,1,pre
019d4c2a-eb29-4c66-ada7-5c5494d112cd,231815839,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/7/2024,4/7/2024,1,pre
96496742-8add-409e-bd3d-fe865640f3a9,45690087,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/22/2024,3/23/2024,1,pre
8b0aa4aa-e5d0-4a5c-9014-12845f2ba952,485426920,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/16/2024,4/17/2024,1,pre
383b9d10-4e41-4c8a-b71c-3fc661067fc0,55919833,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/18/2024,3/18/2024,1,pre
0c36262b-2bfe-488b-8953-d6859b11207a,357108679,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/14/2024,1,pre
9c03ef2e-9118-451c-885e-7e0d3e8c60ac,463701953,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/11/2024,4/11/2024,1,pre
6b5730e7-31fd-429f-9a29-ec2a23ea12f3,54633019,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/17/2024,,1,pre
5783d323-3363-4e32-8ce9-ebbc0039047a,304709586,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/26/2024,4/27/2024,1,pre
e4163ab3-b4ad-47e0-85b6-dc01af6814e4,34512860,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/12/2024,,1,pre
19e703ec-b415-48c4-a161-243f21322610,109190332,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/19/2024,4/19/2024,1,pre
f43481a9-6b1b-44b7-8e1f-4f7d73d2f7ee,32305814,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/26/2024,3/26/2024,1,pre
0bb9e699-da6b-4f7f-9cfc-3aab9cd1b3f3,439535553,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/23/2024,4/24/2024,1,pre
ad687f6c-6691-424b-810f-192a850c0cc0,319458739,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/27/2024,3/28/2024,1,pre
9b143dad-b819-4fb8-b272-e8b3d16145ee,5933884,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/6/2024,,1,pre
aa1471c6-0dd8-473d-899b-af4fdb97e8e9,277756994,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/22/2024,4/23/2024,1,pre
6e6762fd-da3c-4893-9ce0-9c18b2030743,178326708,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/16/2024,3/17/2024,1,pre
09f3d78c-9914-4b45-ab44-ed6908aaf653,111001724,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/15/2024,4/16/2024,1,pre
deafcc63-31d9-40dd-8dfc-6645f9ea7faa,14332360,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/13/2024,,1,pre
7db38efe-71a0-476c-aa49-88009adcccac,88252849,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/15/2024,1,pre
332edfe5-ff78-4d5a-93fc-b3f3ac825b88,487788527,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/6/2024,4/6/2024,1,pre
c30b5f8f-da79-4db5-8567-e54cc40ec2c8,472751805,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/20/2024,4/21/2024,1,pre
48a30b9f-a3fc-4fec-ae5b-30308b00aa4e,299857597,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/19/2024,4/19/2024,1,pre
06123380-aacd-4233-8a65-8e8b5b6b5645,409185699,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/15/2024,1,pre
b8103365-b0b1-4293-89d4-c891c566a554,265533760,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/9/2024,3/9/2024,1,pre
003ac84b-bfdc-4aef-a2f3-d74f18da6dde,206075523,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/7/2024,3/7/2024,1,pre
4bbe5804-c048-4e4d-8d09-0f2266fad8b8,206858747,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/10/2024,4/10/2024,1,pre
22dba338-43e0-4f37-b519-aae142201c42,462940974,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/17/2024,3/17/2024,1,pre
f63062db-94b6-4828-a1c4-731130fcec1f,106862373,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/7/2024,,1,pre
df19d84b-5bfc-4979-b9a6-3c76572ee951,10511195,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/23/2024,,1,pre
2cc993cb-e125-417f-bb8a-01e862ff274d,217298027,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/30/2024,3/31/2024,1,pre
d42e2bde-519b-4b36-99fa-04e04a93f37d,267959920,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/4/2024,4/5/2024,1,pre
76e20cd7-b3e6-4099-9dbd-5fd4e2a4f4b4,265404237,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/31/2024,3/31/2024,1,pre
becd6d0b-3ba2-413c-a238-707a081bf669,95836320,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/24/2024,4/25/2024,1,pre
b5b50ce7-594e-4302-9008-8987bd438cf9,373453148,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/26/2024,3/27/2024,1,pre
bbb343db-a8f6-45e1-b27a-cd1522ee1922,49118222,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/1/2024,,1,pre
8855deed-0f3e-457c-a009-1e0256571ce0,481995078,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/26/2024,4/27/2024,1,pre
73fe5085-9206-4f81-9f0b-11549d52248f,145486396,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/30/2024,4/30/2024,1,pre
7798b0ab-d200-4305-bc98-b3b11d600de1,450211388,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/6/2024,3/6/2024,1,pre
0abed776-a94f-4a3e-b0bd-e5220bd68fac,437227712,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/26/2024,4/27/2024,1,pre
df67d42c-d407-4b37-a0cf-f7713abe870d,168732546,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/18/2024,4/18/2024,1,pre
10702a80-15d2-4a2e-88fb-e3f49bdb4cde,421473528,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/2/2024,,1,pre
e65c9bc4-cd28-49fd-be60-9f8496315c2b,260072849,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/6/2024,3/7/2024,1,pre
76f2e4c9-863a-447b-a6fd-49277d25baed,402568289,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/24/2024,3/24/2024,1,pre
74108cb0-6108-49e5-9f22-17f2fa9489bb,386922700,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/11/2024,,1,pre
77913f1b-590a-479c-aa69-4c98b7fc4e18,150750058,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/13/2024,4/13/2024,1,pre
9470ce01-6563-44b8-99ae-591e3e3f6055,241886199,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/2/2024,4/2/2024,1,pre
96b13851-6f58-45cb-9e71-f0328c89234a,480370336,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/5/2024,3/5/2024,1,pre
c5da3727-357d-4efd-8452-ce7c4a1c0439,149025393,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/2/2024,3/2/2024,1,pre
d9761b6b-eb54-4592-a895-a7f280f624e0,160886084,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/27/2024,4/28/2024,1,pre
7b491396-46f3-4c1a-8fe2-5a1ba4c8720c,366966801,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/15/2024,1,pre
8e85c1c0-f2c1-4780-838b-89041be15ec2,266590828,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/3/2024,4/4/2024,1,pre
7cefdb71-7172-48b3-8c85-e4fbb76fa37c,381881416,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/7/2024,3/8/2024,1,pre
5535bed2-3a68-45c0-af45-753de6cd26bb,204318596,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/5/2024,3/6/2024,1,pre
d0fbd4d7-9367-46de-a3cc-80974802c5dc,403193625,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/22/2024,,1,pre
d4114e00-6238-4c6a-9e12-8d23d8351111,235229948,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/17/2024,3/18/2024,1,pre
305a9d70-b1da-4200-8cd6-2eb75093d5b2,202035718,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/5/2024,4/6/2024,1,pre
9283c0bf-3564-43a5-b1b9-2479bd9cef16,197441808,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/5/2024,4/6/2024,1,pre
fb6c4aad-72ef-4792-9b72-e7ab7835b1ec,413272574,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/1/2024,3/1/2024,1,pre
97ea5d7a-df07-42e1-be35-d2ff75a410a8,71757606,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/22/2024,,1,pre
d054814b-e50e-4034-a2a7-494f319e082b,85986227,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/19/2024,3/20/2024,1,pre
96ea5307-22e5-4bed-b065-cc0f8bcd20d1,90643371,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/11/2024,4/11/2024,1,pre
e5098bfb-ef17-4735-af66-b8a1b1abe055,345839918,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/25/2024,4/25/2024,1,pre
774ade44-ab3a-49b2-a88a-6f5b9b2a385c,69782039,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/16/2024,3/16/2024,1,pre
6d9219b8-9739-43ba-8330-3afb7ad1add9,62120454,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/26/2024,3/27/2024,1,pre
067b9460-bf64-4d6b-9ff3-6a8b3889262f,132516724,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/14/2024,1,pre
4c4e33c4-df1d-4212-9af4-8d0e530197d9,299991127,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/23/2024,3/24/2024,1,pre
e7b64cc7-030e-4ec7-abab-32b2c3a7c751,466541339,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/16/2024,,1,pre
887c65b3-fee5-4a14-84a7-aef6bd58f672,266993892,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/8/2024,3/8/2024,1,pre
2d975007-3ebb-43db-8423-70dbb031863e,200344792,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/11/2024,3/12/2024,1,pre
1f756cdd-5da0-48b1-99d8-540a25904d6d,188909371,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/17/2024,,1,pre
bf0ede3f-498f-4b1b-927b-da598137bd6e,34686075,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/5/2024,3/5/2024,1,pre
6f21e920-e5da-4226-ab31-389fb7be6320,72356152,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/29/2024,4/29/2024,1,pre
062a3448-bef9-417a-a5e4-9fb0790943d6,354555551,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/4/2024,3/4/2024,1,pre
19760d45-e932-4ed1-9e50-a7bafe3c0960,315130881,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/26/2024,4/26/2024,1,pre
11b249e7-c1fe-469a-bc12-74a886ef1394,103692643,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/24/2024,3/24/2024,1,pre
43b3211c-cf39-472d-a94e-b4e9f34237ca,313503604,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/3/2024,3/3/2024,1,pre
784072b7-bd33-48fa-8311-a367eed3397a,144059756,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/26/2024,3/27/2024,1,pre
8bcd79c7-e6d8-4a4f-8fee-f84c367efe83,405961454,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/22/2024,4/22/2024,1,pre
65fd986b-8e81-47cb-8d8e-a6404257819d,342230418,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/9/2024,4/10/2024,1,pre
05169f30-b627-4f6c-b1f8-e8304b5a0d43,427139533,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/22/2024,4/22/2024,1,pre
167db61e-c7a1-4711-9d17-cf92630df784,160080321,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/5/2024,3/5/2024,1,pre
e7cb2a36-92b5-4129-bc7b-3b90047d8976,3889260,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/12/2024,3/12/2024,1,pre
4434b6c2-49e3-4c50-86e2-25d8a6cc1970,116213341,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/28/2024,4/29/2024,1,pre
18105d88-3658-4524-b6db-73dedb990f44,388633841,Global Pre Unlimited,100GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/2/2024,3/2/2024,1,pre
51fb3bb4-0e1a-4423-96ed-a4c3402ee978,252466018,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/31/2024,,1,pre
12ea515d-4eb9-49bf-bfee-3cf53a9864f2,392267464,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/12/2024,4/12/2024,1,pre
a093ec9e-bd52-4af7-bb13-8b09a13fab5a,383430081,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/11/2024,4/11/2024,1,pre
2da77431-389b-406a-8013-d0200e161db2,111782382,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/29/2024,,1,pre
0f8047d5-5c42-411c-8659-a8b44b8c1f16,70650305,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/9/2024,4/9/2024,1,pre
66e7a731-f698-48c9-a121-6f36c13d2863,230694475,Global Pre Unlimited,3GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/10/2024,3/10/2024,1,pre
17bc5961-2fc4-4534-889c-410358af2956,485896553,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/24/2024,,1,pre
48c496c5-8f06-46d4-a61c-17dcf2ae8425,27997220,Global Pre Unlimited,10GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/7/2024,4/7/2024,1,pre
9cccfe35-0cb2-498f-ac04-39a3413ef411,294088249,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/1/2024,4/1/2024,1,pre
6e0d964f-4081-4a98-bd60-0e1f91466a06,391785647,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/20/2024,4/21/2024,1,pre
320d4e59-fc56-4a0d-8d70-123cb16090db,100728495,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/20/2024,3/20/2024,1,pre
431ede19-c8dd-43bc-8d01-0cec4b43210f,307658677,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/4/2024,4/5/2024,1,pre
c216593a-8539-4193-ad8b-413fbf7d6857,423661877,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/15/2024,1,pre
e1ee9786-7e14-4598-b0f1-4809acfb2d79,366947929,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/12/2024,3/12/2024,1,pre
a1a3a689-586a-4cda-8b4d-09f04efbea89,251536009,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/11/2024,3/11/2024,1,pre
66540efb-6df2-4253-bb9c-e906de44a518,296081416,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/2/2024,,1,pre
ad6961ff-f6d8-480e-8a93-cade6899a8fe,294456350,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/18/2024,3/19/2024,1,pre
98a05589-b27d-4b74-8752-5357e7ccb9b3,219524289,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/25/2024,,1,pre
4610fde0-372f-4b56-a163-8b16df415feb,381618857,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,3/11/2024,,1,pre
ed9e121a-440c-4a54-8e70-dc1e1d375ad3,171006524,Global Pre Unlimited,Unlimited,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,0,,,,4/10/2024,,1,pre
2d864798-c0ff-4910-be36-04acd178f781,362789526,Global Pre Unlimited,30GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/19/2024,3/20/2024,1,pre
f94e24d0-5161-496b-8caa-27d55b0aed3f,367536872,Global Pre Unlimited,50GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/9/2024,4/10/2024,1,pre
feeba016-1a68-44e8-a833-3d783385a327,329955133,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,3/11/2024,3/12/2024,1,pre
f15993fc-adca-40ae-9f44-49518717d113,478012584,Global Pre Unlimited,5GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/14/2024,4/14/2024,1,pre
829e6350-53d1-4b38-a01a-c0f5c8f89006,168263839,Global Pre Unlimited,20GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/5/2024,4/6/2024,1,pre
338998c7-e95f-4970-bc5f-d6ca1c3d359d,284982992,Global Pre Unlimited,15GB,Unlimited,Unlimited,Default,Default,Default,€ 40,1 Month,1,Order mismatch,There is a mismatch between the details of the original order and the current order,Closed,4/18/2024,4/18/2024,1,pre
